Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,ParID,Country,Men,Z_Age,Z_Income,Financial_Situation,Bill_Payments,Education,Loss_Awareness,Loss_Intuition
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,866,Belgium,1.0,-0.3858503495476566,-0.21739581729808505,little_worse,payed_no_save,basic,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,867,Belgium,1.0,1.2114274834874073,1.0535595230372856,unchanged,payed_some_save,vocational,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,868,Belgium,0.0,0.07051474560521877,-0.051619033776080146,unchanged,payed_no_save,undergraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,869,Belgium,1.0,0.9832449359109695,0.9154122034356149,little_better,payed_spend_free,undergraduate,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,870,Belgium,0.0,0.29869729318165644,0.5562291724712711,unchanged,payed_spend_free,undergraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,871,Belgium,1.0,-0.6140328971240943,-0.8805029513861046,unchanged,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,872,Belgium,1.0,-0.6140328971240943,-0.7920886668410353,little_better,payed_no_save,basic,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,873,Belgium,0.0,-0.3858503495476566,-0.018463677071679164,much_worse,debt_to_pay,postgraduate,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,874,Belgium,1.0,-0.4619111987398025,0.5009702446306028,unchanged,payed_spend_free,undergraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,875,Belgium,0.0,-0.6900937463162402,-0.8805029513861046,unchanged,payed_some_save,undergraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,876,Belgium,1.0,-0.9182762938926778,-0.5924381605527007,little_better,payed_some_save,basic,0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,877,Belgium,0.0,-0.3097895003555107,0.11415774974592474,little_better,payed_no_save,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,878,Belgium,0.0,-0.5379720479319484,-0.8805029513861046,unchanged,payed_no_save,undergraduate,1,0.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,879,Belgium,1.0,-0.08160695277907302,-0.8801161388912199,unchanged,payed_spend_free,postgraduate,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,880,Belgium,1.0,0.14657559479736468,1.88244344064731,unchanged,payed_spend_free,basic,1,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,881,Belgium,1.0,-0.9182762938926778,1.0535595230372856,little_worse,debt_to_pay,undergraduate,1,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,882,Belgium,1.0,0.29869729318165644,1.0535595230372856,little_worse,debt_to_pay,undergraduate,1,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,883,Belgium,0.0,-0.766154595508386,-0.8805029513861046,unchanged,payed_some_save,basic,0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,Belgium,1.0,-0.766154595508386,-0.7147261678640997,little_worse,payed_no_save,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,885,Belgium,0.0,-0.842215444700532,-0.703674382295966,little_better,payed_no_save,undergraduate,0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,886,Belgium,0.0,-0.766154595508386,-0.6594672400234314,unchanged,payed_spend_free,postgraduate,1,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,887,Belgium,1.0,0.5268798407580941,0.6667470281526077,little_worse,payed_some_save,undergraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,888,Australia,0.0,-1.1846923683814186,-0.685604304857399,much_better,payed_spend_free,postgraduate,0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,889,Australia,0.0,-0.9699168956179598,-0.4389274718206671,unchanged,payed_spend_free,postgraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,890,Australia,1.0,-0.6477536864727718,-0.4800402773267891,little_better,payed_some_save,postgraduate,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,891,Australia,1.0,3.432980296032944,-0.9596896748982122,unchanged,payed_spend_free,vocational,1,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,892,Australia,0.0,1.1778378320166274,-0.9432445526957635,unchanged,payed_spend_free,postgraduate,1,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,893,Australia,0.0,-0.11081500456412492,-0.7404213788655617,little_worse,payed_no_save,postgraduate,1,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,894,Australia,1.0,1.2852255683983567,0.06813046275483736,unchanged,payed_some_save,postgraduate,0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,895,Australia,1.0,3.0034293505060266,-0.9596759706297102,unchanged,payed_some_save,postgraduate,1,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,896,Australia,1.0,3.540368032414673,-0.9596896748982122,unchanged,payed_some_save,basic,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,897,Australia,0.0,1.3926133047800862,-0.8418329657806626,much_worse,payed_no_save,vocational,1,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,898,Australia,0.0,-1.077304631999689,-0.9596896748982122,little_better,debt_to_pay,vocational,0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,899,Australia,1.0,2.0369397230704624,-0.02779941675944727,little_better,payed_some_save,undergraduate,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,900,Australia,1.0,-0.32559047732758367,-0.00039087975536594645,unchanged,payed_spend_free,postgraduate,1,0.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,901,Australia,1.0,3.540368032414673,-0.9596759706297102,unchanged,payed_spend_free,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,902,Australia,0.0,-0.755141422854501,-0.13743356477577257,little_better,payed_spend_free,postgraduate,0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,903,Australia,0.0,2.4664906685973795,-0.7404213788655617,little_worse,payed_no_save,postgraduate,0,1.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,1.0,1.0,904,Australia,1.0,-0.9699168956179598,-0.8226469898778056,much_worse,failed_to_pay,vocational,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,905,Australia,1.0,-0.003427268182395569,-0.00039087975536594645,unchanged,payed_spend_free,postgraduate,1,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,906,Australia,1.0,-0.2182027409458543,-0.1922506387839352,unchanged,payed_some_save,postgraduate,0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,907,Australia,1.0,1.5000010411618154,1.095950600407887,little_better,payed_some_save,postgraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,908,Australia,0.0,0.3187359409627925,1.095950600407887,little_worse,payed_no_save,postgraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,909,Australia,1.0,0.21134820458106315,0.2736944902854473,unchanged,payed_no_save,postgraduate,1,0.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,911,Australia,1.0,-0.11081500456412492,1.78116402550992,little_worse,payed_no_save,basic,1,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,912,Australia,0.0,0.10396046819933379,-0.13743356477577257,unchanged,payed_no_save,basic,0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,913,Australia,1.0,1.7147765139252742,1.0685420634038056,little_better,payed_some_save,postgraduate,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,914,Australia,1.0,1.5000010411618154,-0.2744762497961792,unchanged,payed_spend_free,undergraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,915,Australia,1.0,0.5335114137262512,-0.9596896748982122,little_better,debt_to_pay,undergraduate,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,916,Australia,1.0,-0.11081500456412492,-0.08261649076760992,little_better,payed_some_save,undergraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,920,Australia,1.0,-1.2920801047631478,-0.9595526322131919,little_better,payed_some_save,postgraduate,0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,921,Australia,0.0,-1.5068555775266066,-0.9596896748982122,unchanged,payed_no_save,vocational,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922,Australia,0.0,-0.432978213709313,6.303572631183338,little_better,payed_no_save,postgraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,923,Australia,0.0,-0.003427268182395569,0.06813046275483736,unchanged,payed_some_save,postgraduate,0,1.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,924,Australia,1.0,-0.8625291592362304,-0.20595490728597587,little_better,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,925,Australia,1.0,-0.11081500456412492,-0.1922506387839352,little_better,payed_some_save,vocational,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,926,Australia,0.0,0.10396046819933379,-0.4800402773267891,unchanged,payed_no_save,undergraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,927,Australia,1.0,0.10396046819933379,-0.09632075926965057,little_better,payed_some_save,vocational,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,928,Australia,0.0,1.5000010411618154,-0.9596896748982122,little_better,payed_some_save,undergraduate,0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,929,Australia,1.0,0.8556746228714394,0.8218652303670737,unchanged,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,930,Australia,1.0,0.8556746228714394,-0.2744762497961792,little_better,payed_some_save,vocational,0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,931,Australia,1.0,0.21134820458106315,1.3289231649425781,unchanged,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,932,Australia,0.0,1.2852255683983567,0.13665180526504067,unchanged,payed_some_save,postgraduate,1,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,933,Australia,1.0,-0.003427268182395569,-0.685604304857399,unchanged,payed_no_save,postgraduate,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934,Australia,1.0,1.5000010411618154,-0.6033786938451551,much_worse,failed_to_pay,postgraduate,0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,935,Australia,1.0,2.6812661413608385,0.13665180526504067,unchanged,payed_some_save,postgraduate,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,936,Australia,1.0,-0.432978213709313,-0.6170829623471957,unchanged,payed_some_save,undergraduate,0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,937,Australia,1.0,1.2852255683983567,0.13665180526504067,much_better,payed_spend_free,undergraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,938,Australia,0.0,-0.2182027409458543,-0.13743356477577257,unchanged,payed_no_save,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,939,Australia,1.0,-1.2920801047631478,-0.5759701568410738,unchanged,payed_spend_free,vocational,1,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,940,Australia,0.0,0.21134820458106315,-0.46633600882474846,little_worse,payed_no_save,undergraduate,1,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,941,Australia,1.0,-0.9699168956179598,0.21887741627728463,little_better,payed_some_save,vocational,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,942,Australia,0.0,-0.11081500456412492,-0.8363512583798463,much_worse,payed_no_save,vocational,0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,943,Australia,1.0,0.74828688648971,4.1794110133670355,little_better,payed_spend_free,postgraduate,1,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,944,Australia,1.0,1.7147765139252742,0.4107371753058539,unchanged,payed_some_save,undergraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,945,Australia,0.0,1.8221642503070035,-0.35670186080842314,little_better,payed_some_save,basic,1,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,946,Australia,0.0,-0.32559047732758367,-0.26077198129413853,unchanged,payed_spend_free,postgraduate,0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,947,Australia,1.0,-0.32559047732758367,1.1644719429180903,much_better,payed_spend_free,postgraduate,0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,948,Australia,0.0,-0.755141422854501,0.0544261942527967,unchanged,payed_some_save,postgraduate,1,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,949,Australia,1.0,-0.2182027409458543,-0.13743356477577257,little_worse,payed_some_save,postgraduate,0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,950,Australia,1.0,-0.8625291592362304,-0.2744762497961792,much_better,payed_some_save,basic,1,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,951,Australia,1.0,-1.2920801047631478,-0.06891222226556926,much_better,payed_spend_free,postgraduate,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,952,Australia,1.0,-0.11081500456412492,-0.9405036989953554,much_worse,payed_no_save,postgraduate,0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,953,Australia,1.0,1.1778378320166274,1.8685150329419271,little_better,payed_spend_free,postgraduate,1,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,954,Australia,1.0,1.1778378320166274,0.06813046275483736,little_better,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,955,Australia,1.0,-0.8625291592362304,-0.4800402773267891,unchanged,payed_spend_free,postgraduate,1,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,956,Australia,1.0,-0.2182027409458543,-0.20595490728597587,little_better,payed_spend_free,postgraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,957,Australia,0.0,1.2852255683983567,1.6721739781131906,little_better,payed_spend_free,postgraduate,1,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,958,Australia,0.0,-0.755141422854501,-0.8226469898778056,little_worse,failed_to_pay,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,959,Australia,0.0,-1.077304631999689,-0.6170829623471957,little_worse,payed_no_save,basic,0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,960,Australia,0.0,-1.1846923683814186,-0.9363924184447431,unchanged,payed_spend_free,vocational,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,961,Australia,0.0,-0.755141422854501,-0.1648421017798539,little_worse,payed_some_save,vocational,1,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,962,Australia,1.0,0.4261236773445219,-0.9596896748982122,unchanged,payed_some_save,postgraduate,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,963,Australia,0.0,1.607388777543545,-0.06891222226556926,much_worse,payed_no_save,postgraduate,0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,964,Australia,0.0,-0.8625291592362304,-0.1922506387839352,unchanged,payed_spend_free,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,965,Australia,0.0,2.3591029322156505,-0.9596896748982122,much_worse,payed_no_save,postgraduate,0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,966,Australia,1.0,1.3926133047800862,-0.9596896748982122,unchanged,debt_to_pay,basic,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,967,Australia,0.0,0.9630623592531686,-0.08261649076760992,little_better,payed_spend_free,undergraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,968,Australia,1.0,-0.8625291592362304,-0.4115189348165858,little_better,payed_some_save,postgraduate,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,969,Australia,0.0,0.10396046819933379,1.2329932854282937,little_better,payed_spend_free,postgraduate,1,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,970,Australia,0.0,-0.6477536864727718,-0.3704061293104638,little_better,payed_some_save,postgraduate,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,971,Australia,1.0,-0.2182027409458543,0.7807524248609518,little_better,payed_spend_free,postgraduate,1,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972,Australia,1.0,-0.9699168956179598,-0.8774640638859683,unchanged,payed_spend_free,postgraduate,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,973,Australia,0.0,-0.9699168956179598,0.2736944902854473,much_better,payed_spend_free,postgraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,974,Australia,1.0,-0.11081500456412492,-0.00039087975536594645,little_better,payed_some_save,vocational,0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,975,Australia,1.0,0.74828688648971,-0.9596896748982122,unchanged,payed_spend_free,vocational,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,976,Australia,1.0,0.10396046819933379,-0.20595490728597587,much_better,payed_spend_free,postgraduate,1,0.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,977,Australia,1.0,-0.5403659500910424,-0.20595490728597587,much_better,payed_spend_free,postgraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,978,Australia,0.0,0.5335114137262512,0.5477798603262605,unchanged,payed_spend_free,postgraduate,0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,979,Australia,1.0,0.5335114137262512,0.013313388746674716,unchanged,payed_some_save,undergraduate,0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,980,Australia,1.0,-1.077304631999689,-0.2744762497961792,unchanged,payed_some_save,postgraduate,0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,981,Australia,1.0,-0.11081500456412492,-0.3498497265574028,little_better,payed_some_save,vocational,1,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,982,Australia,0.0,-1.6142433139083359,-0.9596896748982122,much_better,payed_spend_free,basic,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,983,Australia,0.0,0.8556746228714394,-0.6170829623471957,much_worse,failed_to_pay,basic,0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,984,Australia,0.0,3.6477557687964026,0.2736944902854473,unchanged,payed_spend_free,postgraduate,1,0.0
